,AKT,AP1,ERK,Ecadherin,EpCAM,Fvalue,GLI,GRB2SOS,GSK3b,IKK,MDM2,MEK,MYC,NFKB,NOTCH,PI3K,RAF,RAS,SMAD23,SMAD4,Snail,TAK1,TGFBR,TGFb,THY1,Twist1,ZEB1,bcatenin,miR200,miR34,p38,p53
"[('Ecadherin', 0), ('p53', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.30526315789473685,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.0
"[('Ecadherin', 0), ('MEK', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 0), ('miR34', 1)]",-0.16666666666666666,0.0,-0.3181818181818182,,0.5,-0.3,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,0.0,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,0.5,-0.5,-0.1
"[('Ecadherin', 0), ('ZEB1', 0)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,0.25,-0.3888888888888889,0.5,-0.5,-0.5,-0.3
"[('GLI', 0), ('IKK', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3105263157894737,0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,0.0,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('NOTCH', 0), ('miR34', 1)]",-0.5,0.0,-0.3181818181818182,,0.5,-0.2894736842105263,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.3888888888888889,-0.25,,-0.5,-0.25,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
"[('miR34', 1), ('p38', 0)]",-0.5,0.0,-0.3181818181818182,,0.5,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.375,-0.3333333333333333,0.0,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,0.5,0.5,-0.1
"[('MDM2', 0), ('p38', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.29473684210526313,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.1
"[('RAF', 1), ('p53', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GSK3b', 1), ('bcatenin', 1)]",-0.16666666666666666,0.0,-0.13636363636363635,,0.5,-0.34210526315789475,0.0,-0.5,0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('NOTCH', 1), ('TGFBR', 0)]",-0.08333333333333333,-0.125,-0.19318181818181818,,0.0,-0.14078947368421052,0.125,0.5,-0.5,0.5,-0.5,-0.5,,0.0,-0.5,-0.5,-0.25,0.0,-0.5,-0.03125,-0.125,-0.5,-0.06944444444444445,-0.25,,0.0,-0.25,-0.08333333333333333,-0.375,-0.125,0.0,-0.2125
"[('AKT', 0), ('MYC', 1)]",0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3105263157894737,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.5,-0.5,-0.25,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('AKT', 1), ('MYC', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('RAF', 0), ('THY1', 1)]",-0.4166666666666667,-0.25,-0.13636363636363635,,0.0,-0.3131578947368421,-0.375,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.0,-0.125,-0.5,-0.28125,-0.5,-0.5,-0.3333333333333333,-0.5,,-0.5,-0.375,-0.05555555555555555,-0.5,-0.4166666666666667,-0.5,-0.275
"[('PI3K', 0), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.2894736842105263,-0.5,0.0,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,-0.5,-0.25,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('Snail', 1), ('THY1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('AP1', 0), ('RAF', 1)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('bcatenin', 0), ('p53', 1)]",-0.5,0.0,-0.045454545454545456,,-0.5,-0.22105263157894736,-0.5,-0.5,0.5,-0.5,0.5,-0.5,,-0.5,0.0,-0.5,-0.5,-0.25,-0.5,-0.5,-0.25,-0.5,-0.4444444444444444,-0.25,,-0.5,-0.25,0.16666666666666666,-0.5,-0.16666666666666666,-0.5,0.0
"[('ERK', 0), ('bcatenin', 1)]",-0.5,-0.5,0.13636363636363635,,-0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.125,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,-0.5,-0.5,-0.4
"[('IKK', 1), ('miR34', 1)]",-0.5,0.0,-0.3181818181818182,,0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,0.5,-0.5,-0.1
"[('IKK', 0), ('RAF', 0)]",-0.08333333333333333,-0.25,-0.13636363636363635,,0.0,-0.28157894736842104,-0.375,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.0,-0.125,-0.5,-0.28125,-0.5,0.0,-0.3333333333333333,-0.5,,-0.5,-0.375,-0.05555555555555555,-0.5,-0.4166666666666667,-0.5,-0.275
"[('Ecadherin', 1), ('THY1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.32105263157894737,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.16666666666666666,-0.5,-0.5,-0.5,,0.0,-0.25,-0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('RAF', 1), ('Twist1', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('NOTCH', 0), ('miR200', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.26842105263157895,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,0.0,,-0.5,0.0,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,-0.2
"[('MDM2', 1), ('p53', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.30526315789473685,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.0
"[('ERK', 1), ('GSK3b', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('RAS', 0)]",-0.4166666666666667,0.0,-0.1590909090909091,,0.25,-0.24473684210526317,-0.375,0.5,-0.25,-0.5,-0.5,-0.5,,-0.5,-0.5,0.5,0.0,-0.4375,-0.5,-0.28125,-0.5,0.0,-0.3333333333333333,-0.5,,-0.25,-0.5,0.05555555555555555,-0.5,-0.4166666666666667,0.0,-0.125
"[('EpCAM', 0), ('TGFBR', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('IKK', 1), ('TGFBR', 0)]",-0.16666666666666666,-0.1875,-0.16761363636363635,,-0.03125,-0.15328947368421053,0.0,0.25,-0.5,-0.5,-0.5,-0.3125,,0.125,-0.3125,-0.1875,-0.25,0.125,-0.25,-0.0859375,-0.19791666666666666,0.0,-0.19444444444444445,-0.09375,,-0.1875,-0.15625,-0.10416666666666667,-0.4375,-0.2708333333333333,-0.25,-0.20625
"[('MEK', 1), ('RAS', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MYC', 1), ('THY1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('RAF', 1), ('TGFBR', 0)]",0.041666666666666664,-0.171875,-0.07670454545454546,,-0.03125,-0.14703947368421053,-0.015625,0.25,-0.5,0.0,-0.5,-0.125,,-0.03125,-0.3958333333333333,-0.1875,-0.5,0.0,-0.25,-0.11328125,-0.19791666666666666,-0.5,-0.1076388888888889,-0.09375,,-0.1875,-0.15625,-0.11458333333333333,-0.4375,-0.2604166666666667,-0.25,-0.2125
"[('IKK', 0), ('miR200', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TGFBR', 0), ('TGFb', 1)]",0.041666666666666664,-0.171875,-0.16761363636363635,,-0.03125,-0.1569078947368421,-0.015625,0.25,-0.5,0.0,-0.5,-0.3125,,-0.03125,-0.3958333333333333,-0.1875,-0.25,0.125,-0.25,-0.08984375,-0.19791666666666666,-0.5,-0.19791666666666666,-0.09375,,-0.1875,-0.15625,-0.1076388888888889,-0.4375,-0.2604166666666667,-0.25,-0.20625
"[('Ecadherin', 0), ('RAF', 0)]",-0.4166666666666667,-0.25,-0.13636363636363635,,0.0,-0.3131578947368421,-0.375,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.0,-0.125,-0.5,-0.28125,-0.5,-0.5,-0.3333333333333333,-0.5,,-0.5,-0.375,-0.05555555555555555,-0.5,-0.4166666666666667,-0.5,-0.275
"[('ERK', 0), ('GSK3b', 0)]",-0.5,-0.5,0.13636363636363635,,-0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.125,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.3888888888888889,-0.5,-0.5,-0.5,-0.4
"[('SMAD23', 0), ('p38', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('PI3K', 1), ('TAK1', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MEK', 0), ('Snail', 1)]",-0.3333333333333333,-0.5,0.09090909090909091,,0.0,-0.29473684210526313,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.1875,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.35
"[('AKT', 0), ('bcatenin', 1)]",0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3105263157894737,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,0.5,-0.5,-0.5,-0.5,-0.25,-0.5,0.0,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('AKT', 1), ('GRB2SOS', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('EpCAM', 0), ('NFKB', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,0.5,-0.5,-0.5,,0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('THY1', 1), ('p53', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.30526315789473685,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.0
"[('MYC', 0), ('ZEB1', 0)]",-0.5,-0.5,0.045454545454545456,,0.5,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,0.25,-0.2777777777777778,0.5,-0.16666666666666666,-0.5,-0.2
"[('EpCAM', 0), ('NOTCH', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.25,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.16666666666666666,-0.5,-0.2
"[('IKK', 1), ('TGFBR', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MYC', 0), ('p53', 1)]",-0.5,0.0,-0.13636363636363635,,-0.5,-0.30526315789473685,-0.5,-0.5,-0.5,-0.5,0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.4444444444444444,-0.375,,-0.5,-0.25,-0.2222222222222222,-0.5,0.0,-0.5,0.0
"[('AKT', 1), ('NOTCH', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('RAF', 1), ('Snail', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TGFBR', 1), ('THY1', 0)]",-0.16666666666666666,0.0,-0.22727272727272727,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.1
"[('AKT', 1), ('Snail', 0)]",-0.5,0.5,-0.3181818181818182,,0.5,-0.22631578947368422,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,0.16666666666666666,-0.5,-0.2777777777777778,-0.5,,0.0,0.0,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,-0.1
"[('AP1', 0), ('MEK', 1)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.3526315789473684,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.3888888888888889,-0.5,-0.5,0.5,-0.2
"[('SMAD4', 0), ('TGFBR', 1)]",-0.4166666666666667,-0.25,-0.03409090909090909,,-0.25,-0.22894736842105262,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.5,-0.5,-0.5,0.5,0.15625,-0.20833333333333334,-0.5,-0.2638888888888889,-0.40625,,-0.25,-0.0625,-0.3333333333333333,-0.5,-0.20833333333333334,-0.5,-0.15
"[('GLI', 1), ('GRB2SOS', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MEK', 1), ('SMAD23', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('GLI', 1), ('RAF', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('PI3K', 1), ('RAF', 0)]",-0.4166666666666667,-0.25,-0.13636363636363635,,0.0,-0.3131578947368421,-0.375,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.0,-0.125,-0.5,-0.28125,-0.5,-0.5,-0.3333333333333333,-0.5,,-0.5,-0.375,-0.05555555555555555,-0.5,-0.4166666666666667,-0.5,-0.275
"[('TGFb', 0), ('THY1', 0)]",0.041666666666666664,-0.15625,-0.1903409090909091,,-0.03125,-0.17828947368421053,-0.03125,0.25,-0.5,-0.5,-0.5,-0.3125,,-0.1875,-0.2916666666666667,-0.375,-0.25,0.125,0.0,-0.1328125,-0.15625,-0.5,-0.2847222222222222,-0.375,,-0.1875,-0.125,-0.0763888888888889,-0.4375,-0.22916666666666666,-0.25,-0.20625
"[('TGFBR', 1), ('miR34', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('Ecadherin', 1), ('MEK', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,0.0,-0.25,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MYC', 0), ('miR34', 1)]",-0.5,0.0,-0.22727272727272727,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3333333333333333,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,-0.2777777777777778,-0.5,0.16666666666666666,-0.5,0.0
"[('MEK', 0), ('bcatenin', 0)]",-0.16666666666666666,-0.5,-0.045454545454545456,,0.5,-0.2578947368421053,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.5,-0.25,-0.5,-0.25,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.25,0.16666666666666666,-0.5,-0.16666666666666666,-0.5,-0.3
"[('Ecadherin', 0), ('TGFb', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('miR200', 1), ('p38', 1)]",-0.5,-0.5,-0.045454545454545456,,-0.5,-0.33157894736842103,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.16666666666666666,-0.5,-0.5,-0.25,,-0.5,0.0,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('NFKB', 1), ('NOTCH', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.39473684210526316,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('MEK', 0), ('Twist1', 0)]",-0.3333333333333333,-0.5,0.0,,0.0,-0.2631578947368421,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.1875,-0.3333333333333333,-0.5,-0.3888888888888889,-0.5,,0.5,-0.25,-0.1111111111111111,-0.5,-0.3333333333333333,-0.5,-0.25
"[('GLI', 0), ('PI3K', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.34210526315789475,0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.2777777777777778,-0.5,-0.5,-0.5,-0.2
"[('IKK', 1), ('TGFb', 0)]",-0.10416666666666667,-0.1875,-0.1903409090909091,,-0.03125,-0.1611842105263158,0.0,0.25,-0.5,-0.5,-0.5,-0.3125,,0.125,0.041666666666666664,-0.375,-0.25,0.125,0.0,-0.125,-0.17708333333333334,0.0,-0.2777777777777778,-0.375,,-0.1875,-0.125,-0.0763888888888889,-0.4375,-0.25,-0.25,-0.225
"[('Ecadherin', 1), ('p38', 1)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,0.0,-0.25,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('TGFb', 1), ('Twist1', 0)]",-0.5,0.0,-0.13636363636363635,,0.5,-0.34210526315789475,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.375,-0.3333333333333333,-0.5,-0.5,-0.5,,0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.1
"[('PI3K', 1), ('SMAD23', 0)]",-0.5,0.0,-0.22727272727272727,,0.5,-0.3631578947368421,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,0.5,-0.375,-0.5,-0.5,-0.3888888888888889,-0.5,,-0.5,-0.5,-0.3888888888888889,-0.5,-0.5,-0.5,-0.2
"[('SMAD4', 0), ('bcatenin', 1)]",-0.4166666666666667,-0.25,-0.03409090909090909,,-0.25,-0.22894736842105262,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,,0.0,-0.5,-0.5,-0.5,-0.5,0.5,0.15625,-0.20833333333333334,-0.5,-0.2638888888888889,-0.40625,,-0.25,-0.0625,-0.3333333333333333,-0.5,-0.20833333333333334,-0.5,-0.15
